mode,load,0_resnet152-4,1_resnet18-32,2_squeezenet1_0-16
mps-uncap,0.8,34.819602966308594,14.446735382080078,14.205694198608398
mps-uncap,0.9,37.08791732788086,17.934560775756836,18.49985122680664
mps-uncap,1.0,42.48857498168945,18.657922744750977,18.23735237121582
mps-uncap,0.5,30.264854431152344,20.89548110961914,19.03510093688965
mps-uncap,0.6,36.1480712890625,16.75701141357422,13.329505920410156
mps-uncap,0.7,35.77232360839844,24.792909622192383,23.166418075561523
mps-uncap,0.1,33.887386322021484,15.0299072265625,12.890338897705078
mps-uncap,0.2,33.76889228820801,13.317108154296875,11.432886123657227
mps-uncap,0.3,32.741546630859375,12.80355453491211,17.309188842773438
mps-uncap,0.4,34.38091278076172,13.811111450195312,11.614084243774414
