mode,load,0_resnet152-4,1_resnet18-32,2_squeezenet1_0-16
mps-uncap,0.8,109.23398691770801,3438.205449628161,2154.074121630437
mps-uncap,0.9,122.10077289951336,3979.9543397381462,2199.3003157650874
mps-uncap,1.0,129.88509963551792,3748.806777222777,2491.3114736180273
mps-uncap,0.5,67.50156891449134,2163.151693085299,1296.6848724119652
mps-uncap,0.6,77.60916236981247,2667.3076924824672,1550.3933138250684
mps-uncap,0.7,87.52617082991205,3014.6432245416745,1830.305354115143
mps-uncap,0.1,13.46260688608255,439.44356010596596,253.24369615126304
mps-uncap,0.2,24.981436350496935,854.8827866379397,532.0285920960714
mps-uncap,0.3,39.723115171442764,1277.1225599975403,781.1942977681539
mps-uncap,0.4,50.192408915244506,1766.5667020021087,1052.6944313388597
