mode,load,0_resnet152-4,1_resnet18-32,2_squeezenet1_0-16
mps-uncap,0.8,241.13082885742188,138.23819160461426,284.0292453765869
mps-uncap,0.9,438.2810592651367,919.4059371948242,4472.973585128784
mps-uncap,1.0,970.8855152130127,9048.319578170776,3874.603748321533
mps-uncap,0.5,69.07129287719727,41.40114784240723,41.337013244628906
mps-uncap,0.6,105.01503944396973,62.94989585876465,34.4851016998291
mps-uncap,0.7,143.92781257629395,73.75621795654297,94.67196464538574
mps-uncap,0.1,53.24864387512207,25.972843170166016,16.8759822845459
mps-uncap,0.2,50.38642883300781,25.365114212036133,21.824359893798828
mps-uncap,0.3,50.52924156188965,39.00957107543945,20.588397979736328
mps-uncap,0.4,54.43215370178223,30.77244758605957,25.699377059936523
