mode,load,0_resnet152-4,1_resnet18-32,2_squeezenet1_0-16
mps-uncap,0.8,32.666423320770264,10.66927909851074,9.826745986938477
mps-uncap,0.9,34.10727500915527,9.98875617980957,9.797573089599604
mps-uncap,1.0,33.44770669937134,10.205001831054688,8.875989913940431
mps-uncap,0.5,26.748085021972663,11.109709739685059,9.642803668975832
mps-uncap,0.6,29.404430389404304,11.357045173645016,9.44493293762207
mps-uncap,0.7,31.360874176025394,11.063694953918457,9.84928607940674
mps-uncap,0.1,32.71923303604126,13.163261413574217,11.34477376937866
mps-uncap,0.2,31.779825687408447,11.240887641906737,9.290938377380373
mps-uncap,0.3,31.254100799560536,11.895227432250973,10.107316970825195
mps-uncap,0.4,27.38471031188964,11.1780571937561,9.66849327087402
