mode,load,0_efficientnet_b7-4,1_efficientnet_b7-4,2_efficientnet_b7-4,3_efficientnet_b7-4
mig,0.1,42.27718353271488,38.06412220001221,38.74354600906372,56.83364868164063
mig,0.2,29.539644718170166,28.403053283691413,27.89541244506836,53.936941623687744
mig,0.3,27.6633358001709,27.76875495910645,27.99703598022461,53.453407287597656
mig,0.4,27.639026641845703,27.78935432434082,28.17631721496581,53.80787849426269
mig,0.5,28.028712272644032,27.84082889556885,28.141624927520763,53.5643196105957
mig,0.6,27.60419368743896,28.084063529968244,28.10572862625122,53.25973033905029
mig,0.7,27.57988929748535,28.24131965637207,27.974162101745605,53.905324935913086
mig,0.8,27.577600479125977,27.931623458862305,27.79308319091797,53.58469009399414
mig,0.9,27.943301200866706,28.11441421508789,28.113350868225098,53.97696495056152
mig,1.0,27.970514297485355,28.174560070037842,28.11865329742432,54.27066802978516
