mode,load,0_efficientnet_b7-4,1_efficientnet_b7-4,2_efficientnet_b7-4,3_efficientnet_b7-4
mig,0.1,31.263756752014178,27.750015258789062,29.79140281677245,51.9794225692749
mig,0.2,27.315616607666016,27.440571784973145,27.42455005645752,52.03142166137695
mig,0.3,27.097272872924805,27.220964431762695,27.303218841552734,52.18930244445801
mig,0.4,26.720857620239258,26.94559097290039,26.969194412231445,52.175331115722656
mig,0.5,26.684999465942383,26.825809478759766,26.817798614501953,52.23793983459473
mig,0.6,26.63893699645996,26.85391902923584,26.836323738098145,52.236318588256836
mig,0.7,26.68766975402832,26.872539520263672,26.834678649902344,52.2883415222168
mig,0.8,26.760149002075195,26.953649520874023,26.93018913269043,52.432966232299805
mig,0.9,26.95178985595703,27.101516723632812,27.150392532348633,52.706241607666016
mig,1.0,27.144861221313477,27.36358642578125,27.316808700561523,53.01942825317383
