mode,load,0_efficientnet_b7-4,1_efficientnet_b7-4,2_efficientnet_b7-4,3_efficientnet_b7-4
mig,0.1,44.165849685668945,44.54779624938965,43.83659362792969,80.42120933532715
mig,0.2,43.097734451293945,30.62152862548828,30.496597290039062,55.432796478271484
mig,0.3,29.137372970581055,29.38699722290039,29.963254928588867,54.97241020202637
mig,0.4,30.768394470214844,29.174327850341797,29.816389083862305,56.88905715942383
mig,0.5,31.62670135498047,31.7990779876709,31.746864318847656,55.23395538330078
mig,0.6,31.142711639404297,31.320571899414062,31.315088272094727,56.572675704956055
mig,0.7,31.50653839111328,30.50851821899414,31.63313865661621,56.906700134277344
mig,0.8,31.256675720214844,30.75242042541504,31.6007137298584,57.18803405761719
mig,0.9,30.91144561767578,31.040191650390625,31.310081481933594,56.30898475646973
mig,1.0,30.376434326171875,30.491352081298828,30.607938766479492,56.17237091064453
