mode,load,0_efficientnet_b7-4,1_efficientnet_b7-4,2_efficientnet_b7-4,3_efficientnet_b7-4
mig,0.1,27.224421501159668,27.410268783569336,27.30739116668701,51.911354064941406
mig,0.2,26.835203170776367,26.903629302978516,26.940345764160156,51.90157890319824
mig,0.3,26.723861694335938,26.801109313964844,26.853084564208984,51.923513412475586
mig,0.4,26.632308959960938,26.93772315979004,27.07386016845703,52.06704139709473
mig,0.5,27.339816093444824,29.395461082458496,30.037760734558105,53.725242614746094
mig,0.6,41.39590263366699,37.68515586853027,41.930198669433594,75.14595985412598
mig,0.7,49.2100715637207,52.3982048034668,46.63741588592529,94.44046020507812
mig,0.8,69.4427490234375,71.95758819580078,89.03932571411133,164.6597385406494
mig,0.9,274.9950885772705,199.27120208740234,160.1700782775879,395.7986831665039
mig,1.0,2119.165778160095,1602.8969287872314,1498.999834060669,1512.8233432769775
