mode,load,0_densenet169-16,1_mobilenet_v3_small-4,2_vgg19-4
mps-uncap,0.8,12.26806640625,2.340078353881836,3.3121109008789062
mps-uncap,0.9,12.358903884887695,2.3391246795654297,3.320455551147461
mps-uncap,1.0,12.386560440063477,2.4864673614501953,3.3996105194091797
mps-uncap,0.5,12.290000915527344,2.3605823516845703,3.289461135864258
mps-uncap,0.6,12.254953384399414,2.3190975189208984,3.2944679260253906
mps-uncap,0.7,12.357473373413086,2.277374267578125,3.294229507446289
mps-uncap,0.1,12.258291244506836,2.3658275604248047,3.322124481201172
mps-uncap,0.2,12.227058410644531,2.4290084838867188,3.3233165740966797
mps-uncap,0.3,12.328863143920898,2.3450851440429688,3.317117691040039
mps-uncap,0.4,12.236595153808594,2.336740493774414,3.318309783935547
