mode,load,0_densenet169-16,1_mobilenet_v3_small-4,2_vgg19-4
mps-uncap,0.8,178.88307571411133,36.888837814331055,63.4608268737793
mps-uncap,0.9,227.40435600280762,97.40495681762695,107.62548446655273
mps-uncap,1.0,1056.1342239379883,4131.317138671875,1309.3955516815186
mps-uncap,0.5,53.29561233520508,22.291898727416992,21.865129470825195
mps-uncap,0.6,114.41564559936523,23.1170654296875,24.280309677124023
mps-uncap,0.7,110.94450950622559,26.7636775970459,40.66014289855957
mps-uncap,0.1,39.43920135498047,9.573936462402344,6.994485855102539
mps-uncap,0.2,40.87996482849121,19.375085830688477,9.728670120239258
mps-uncap,0.3,37.31727600097656,21.954059600830078,11.033296585083008
mps-uncap,0.4,36.59462928771973,29.3881893157959,20.289897918701172
