mode,load,0_densenet169-16,1_mobilenet_v3_small-4,2_vgg19-4
mps-uncap,0.8,8.635520935058594,1.8219947814941406,2.9785633087158203
mps-uncap,0.9,23.08821678161621,4.233837127685547,7.099628448486328
mps-uncap,1.0,257.0078372955322,1658.6599349975586,271.9755172729492
mps-uncap,0.5,0.0591278076171875,0.15354156494140625,0.04553794860839844
mps-uncap,0.6,0.055789947509765625,0.3654956817626953,0.04673004150390625
mps-uncap,0.7,1.1219978332519531,0.805974006652832,1.2505054473876953
mps-uncap,0.1,0.059604644775390625,0.04839897155761719,0.048279762268066406
mps-uncap,0.2,0.06008148193359375,0.047206878662109375,0.0457763671875
mps-uncap,0.3,0.05888938903808594,0.0476837158203125,0.04458427429199219
mps-uncap,0.4,0.05555152893066406,0.04673004150390625,0.0457763671875
