mode,load,0_densenet169-16,1_mobilenet_v3_small-4,2_vgg19-4
mps-uncap,0.8,26.386594772338867,4.430913925170899,6.143426895141602
mps-uncap,0.9,26.846027374267578,4.805707931518556,6.405496597290039
mps-uncap,1.0,26.22523307800293,6.096982955932617,6.7405223846435565
mps-uncap,0.5,22.020339965820312,5.461573600769044,5.124306678771973
mps-uncap,0.6,23.9715576171875,4.766035079956054,5.4711341857910165
mps-uncap,0.7,24.36208724975586,4.573225975036623,5.879592895507813
mps-uncap,0.1,24.664878845214844,6.219148635864258,3.74608039855957
mps-uncap,0.2,24.1084098815918,6.301760673522949,4.376482963562012
mps-uncap,0.3,23.27876091003418,6.152820587158203,4.651737213134766
mps-uncap,0.4,22.64354228973389,5.885457992553711,4.873991012573242
