mode,load,0_densenet169-16,1_mobilenet_v3_small-4,2_vgg19-4
mps-uncap,0.8,27.42027521133423,6.245341300964355,7.062387466430665
mps-uncap,0.9,27.905635833740234,6.42453670501709,7.1362972259521475
mps-uncap,1.0,26.7258882522583,7.047281265258789,7.380361557006837
mps-uncap,0.5,24.619317054748542,6.612915992736818,6.824274063110352
mps-uncap,0.6,25.99839210510254,6.145901679992674,6.772150993347168
mps-uncap,0.7,25.609846115112305,6.440436840057373,6.957321166992188
mps-uncap,0.1,25.2932071685791,6.5851545333862305,6.076841354370118
mps-uncap,0.2,25.817012786865217,6.870021820068359,6.438527107238772
mps-uncap,0.3,25.335845947265618,6.760706901550291,6.616222858428955
mps-uncap,0.4,26.04769945144653,6.646404266357423,6.646978855133056
