mode,load,0_densenet169-16,1_mobilenet_v3_small-4,2_vgg19-4
mps-uncap,0.8,164.87672567367554,25.871725082397443,41.16573333740242
mps-uncap,0.9,203.4596824645995,58.53172302246087,71.2118434906004
mps-uncap,1.0,988.0368041992185,4096.725902557373,1286.6550254821777
mps-uncap,0.5,46.32902145385742,18.069202899932883,15.67752838134768
mps-uncap,0.6,77.08352088928233,17.261624336242676,18.54174137115479
mps-uncap,0.7,104.33680057525629,17.513062953948978,29.64429855346682
mps-uncap,0.1,33.26153755187982,11.527719497680666,6.6670942306518555
mps-uncap,0.2,42.71927833557127,16.197683811187744,8.161139488220215
mps-uncap,0.3,40.82884788513175,18.44777107238768,9.442837238311762
mps-uncap,0.4,45.89103937149047,19.198226928710948,13.05439472198484
