mode,load,0_densenet169-16,1_mobilenet_v3_small-4,2_vgg19-4
mps-uncap,0.8,0.013113021850585938,0.009059906005859375,0.00858306884765625
mps-uncap,0.9,0.01239776611328125,0.00858306884765625,0.009298324584960938
mps-uncap,1.0,0.013113021850585938,0.010967254638671875,0.010251998901367188
mps-uncap,0.5,0.012636184692382812,0.008821487426757812,0.009775161743164062
mps-uncap,0.6,0.012159347534179688,0.0095367431640625,0.008821487426757812
mps-uncap,0.7,0.009298324584960938,0.008821487426757812,0.007867813110351562
mps-uncap,0.1,0.020742416381835938,0.011444091796875,0.010967254638671875
mps-uncap,0.2,0.013589859008789062,0.009059906005859375,0.010967254638671875
mps-uncap,0.3,0.013589859008789062,0.010967254638671875,0.01049041748046875
mps-uncap,0.4,0.010967254638671875,0.009298324584960938,0.01049041748046875
