mode,load,0_vgg16-4,1_inception_v3-16,2_squeezenet1_1-8
mps-uncap,1.0,0.0021457672119140625,0.0007152557373046875,0.00858306884765625
mig,1.0,0.000476837158203125,0.000476837158203125,0.000476837158203125
