mode,load,0_vgg16-4,1_inception_v3-16,2_squeezenet1_1-8
mps-uncap,1.0,4.360198974609375,10.098695755004883,2.717256546020508
mig,1.0,6.902933120727539,16.881465911865234,3.089427947998047
