mode,load,0_vgg16-4,1_inception_v3-16,2_squeezenet1_1-8
mps-uncap,1.0,6.98826789855957,19.41670179367065,6.055822372436523
mig,1.0,7.79788017272949,19.010233879089355,3.8469648361206046
