mode,load,0_vgg16-4,1_inception_v3-16,2_squeezenet1_1-8
mps-uncap,1.0,6.263399124145509,18.691277503967285,5.545377731323242
mig,1.0,7.355690002441406,18.030166625976562,3.571033477783203
