mode,load,0_vgg16-4,1_inception_v3-16,2_squeezenet1_1-8
mps-uncap,1.0,4.360437393188477,10.098934173583984,2.717256546020508
mig,1.0,6.902933120727539,16.881704330444336,3.089427947998047
