mode,load,0_vgg16-4,1_inception_v3-16,2_squeezenet1_1-8
mps-uncap,1.0,736.2190712860738,895.3823663755294,1762.807255384818
mig,1.0,556.5936755142548,905.594073148658,2385.967382964322
