mode,load,0_vgg16-4,1_inception_v3-16,2_squeezenet1_1-8
mps-uncap,1.0,15.248537063598633,27.454853057861328,15.232324600219727
mig,1.0,17.705440521240234,31.110763549804688,14.776468276977539
