mode,load,0_resnet101-16,1_resnet101-8,2_vgg13-16
mps-uncap,0.8,44.64614391326905,37.68858909606933,27.50575542449951
mps-uncap,0.9,131.6924333572388,66.38259887695315,59.42420959472656
mps-uncap,1.0,733.0288410186766,738.446283340454,182.5725555419922
mps-uncap,0.5,8.725094795227058,8.490848541259767,8.887052536010742
mps-uncap,0.6,10.956764221191406,12.31298446655274,11.745643615722651
mps-uncap,0.7,27.284908294677745,18.49536895751954,16.791820526123047
mps-uncap,0.1,0.0705718994140625,0.06866455078125,0.07009506225585938
mps-uncap,0.2,0.07224082946777344,0.07152557373046875,2.845883369445801
mps-uncap,0.3,0.07212162017822266,0.07543563842773443,5.087113380432129
mps-uncap,0.4,7.8412055969238335,4.411816596984868,6.775999069213868
