mode,load,0_resnet101-16,1_resnet101-8,2_vgg13-16
mps-uncap,0.8,48.830747604370124,46.363067626953125,10.485529899597168
mps-uncap,0.9,51.18405818939209,46.59285545349121,10.84105968475342
mps-uncap,1.0,52.863216400146484,51.37124061584473,11.30819320678711
mps-uncap,0.5,30.680346488952644,26.76615715026856,9.399175643920898
mps-uncap,0.6,37.78142929077149,31.598472595214844,9.879136085510254
mps-uncap,0.7,43.09966564178467,35.71434020996094,10.088920593261719
mps-uncap,0.1,17.104649543762207,14.462518692016603,7.97271728515625
mps-uncap,0.2,18.30615997314453,17.017292976379398,8.631229400634766
mps-uncap,0.3,20.318269729614258,17.99349784851075,8.812594413757324
mps-uncap,0.4,25.796079635620117,21.89595699310303,9.087133407592773
