mode,load,0_resnet101-16,1_resnet101-8,2_vgg13-16
mps-uncap,0.8,146.964476108551,139.80257034301766,67.72192716598514
mps-uncap,0.9,405.95567464828423,220.92000007629238,131.94926977157593
mps-uncap,1.0,1184.7954177856443,1320.7668113708498,315.9106135368348
mps-uncap,0.5,52.727422714233455,66.48360252380368,31.404066085815398
mps-uncap,0.6,69.37994003295903,62.009320259094245,36.325697898864746
mps-uncap,0.7,149.23021793365473,89.81078624725338,47.7354431152344
mps-uncap,0.1,20.217061042785637,22.422604560852054,15.423178672790526
mps-uncap,0.2,27.94528007507324,26.90971136093141,16.951203346252438
mps-uncap,0.3,33.22858810424809,32.56731510162349,19.944221973419207
mps-uncap,0.4,46.719160079956055,38.491978645324714,24.30846691131591
