mode,load,0_alexnet-32,1_alexnet-32
mig,0.1,21.976470947265625,25.269746780395508
mig,0.2,24.73592758178711,29.534578323364258
mig,0.3,24.959802627563477,35.73155403137207
mig,0.4,30.236482620239258,50.523996353149414
mig,0.5,47.52039909362793,72.20196723937988
mig,0.6,81.84814453125,703.4316062927246
mig,0.7,188.09938430786133,8040.9088134765625
mig,0.8,4602.420330047607,15216.272354125977
mig,0.9,12080.237627029419,20514.13059234619
mig,1.0,15584.173440933228,24190.39034843445
