mode,load,0_alexnet-32,1_alexnet-32
mig,0.1,7.216644287109375,8.337616920471191
mig,0.2,5.88076114654541,6.810545921325684
mig,0.3,5.468034744262698,6.54292106628418
mig,0.4,4.682970046997069,5.562782287597656
mig,0.5,4.6585798263549805,5.5310964584350595
mig,0.6,4.538226127624512,5.380940437316895
mig,0.7,4.588842391967773,5.463409423828125
mig,0.8,4.574894905090332,5.460953712463379
mig,0.9,4.6174049377441415,5.536818504333496
mig,1.0,4.480838775634766,5.339145660400391
