mode,load,0_alexnet-16,1_inception_v3-2,2_vgg13-8
mps-uncap,0.8,6.620264053344728,21.117806434631348,15.832209587097166
mps-uncap,0.9,24.724578857421882,68.27003955841064,36.36388778686524
mps-uncap,1.0,110.66813468933111,572.9499340057374,295.3955411911011
mps-uncap,0.5,1.9702672958374028,9.023380279541032,5.473899841308596
mps-uncap,0.6,2.9981851577758794,10.428190231323242,7.086896896362303
mps-uncap,0.7,4.011058807373047,13.851785659790039,12.159967422485352
mps-uncap,0.1,0.06437301635742188,0.06723403930664062,0.0701427459716797
mps-uncap,0.2,0.0641822814941407,0.07109642028808595,1.6001462936401325
mps-uncap,0.3,0.6721019744873047,3.8401842117309584,3.4528017044067383
mps-uncap,0.4,1.189994812011719,7.437419891357421,4.264950752258301
