mode,load,0_alexnet-2,1_inception_v3-16,2_squeezenet1_1-4
mps-uncap,0.8,1.7877817153930664,8.713245391845703,3.0916929244995117
mps-uncap,0.9,21.717071533203125,24.312973022460938,13.443827629089355
mps-uncap,1.0,90.60728549957275,3432.7099323272705,2523.4367847442627
mps-uncap,0.5,0.02384185791015625,0.026702880859375,0.029802322387695312
mps-uncap,0.6,0.213623046875,2.1800994873046875,0.8175373077392578
mps-uncap,0.7,0.6232261657714844,6.70313835144043,1.5785694122314453
mps-uncap,0.1,0.026941299438476562,0.03314018249511719,0.027418136596679688
mps-uncap,0.2,0.026941299438476562,0.030517578125,0.028133392333984375
mps-uncap,0.3,0.026226043701171875,0.029087066650390625,0.026702880859375
mps-uncap,0.4,0.025987625122070312,0.027179718017578125,0.026702880859375
