mode,load,0_densenet121-2,1_efficientnet_b5-8,2_vgg19-2
mps-uncap,0.8,13.881356716156006,17.699179649353027,4.686226844787598
mps-uncap,0.9,13.998212814331055,19.090688228607178,4.560675621032715
mps-uncap,1.0,14.264602661132812,19.53653335571289,4.64365005493164
mps-uncap,0.5,16.334271430969252,17.229671478271484,4.5509910583496085
mps-uncap,0.6,13.944268226623535,17.793021202087402,4.422852993011475
mps-uncap,0.7,13.757858276367188,18.228445053100586,4.4286489486694345
mps-uncap,0.1,19.808151721954342,23.924221992492672,4.020507335662841
mps-uncap,0.2,19.51467990875244,24.03280019760132,4.262638092041017
mps-uncap,0.3,19.294447898864746,23.398294448852543,4.32887077331543
mps-uncap,0.4,17.545363903045658,22.80845642089845,4.362285137176514
