mode,load,0_densenet121-2,1_efficientnet_b5-8,2_vgg19-2
mps-uncap,0.8,88.80329132080078,162.3084545135498,36.06390953063965
mps-uncap,0.9,145.34401893615723,193.9551830291748,73.06075096130371
mps-uncap,1.0,1615.5407428741455,1041.6009426116943,319.0426826477051
mps-uncap,0.5,36.200761795043945,66.93911552429199,15.892505645751953
mps-uncap,0.6,42.57702827453613,55.58967590332031,19.8514461517334
mps-uncap,0.7,50.82297325134277,68.58348846435547,25.744199752807617
mps-uncap,0.1,19.504308700561523,31.826496124267578,4.8618316650390625
mps-uncap,0.2,40.42387008666992,28.5494327545166,6.779670715332031
mps-uncap,0.3,37.7197265625,43.29061508178711,8.054494857788086
mps-uncap,0.4,41.02802276611328,47.43647575378418,17.259836196899414
