mode,load,0_densenet121-2,1_efficientnet_b5-8,2_vgg19-2
mps-uncap,0.8,101.36556625366211,177.98280715942383,40.2219295501709
mps-uncap,0.9,158.5526466369629,212.38064765930176,76.66134834289551
mps-uncap,1.0,1628.1049251556396,1060.0628852844238,322.2978115081787
mps-uncap,0.5,44.41523551940918,78.5832405090332,19.7751522064209
mps-uncap,0.6,51.05900764465332,68.35317611694336,22.101163864135742
mps-uncap,0.7,57.92236328125,83.48965644836426,28.32484245300293
mps-uncap,0.1,38.35940361022949,47.0731258392334,7.4367523193359375
mps-uncap,0.2,49.103736877441406,44.68131065368652,9.204864501953125
mps-uncap,0.3,49.218177795410156,53.954124450683594,11.596441268920898
mps-uncap,0.4,48.7973690032959,61.36512756347656,20.394086837768555
