mode,load,0_densenet121-2,1_efficientnet_b5-8,2_vgg19-2
mps-uncap,0.8,6.857395172119141,9.021997451782227,2.2194385528564453
mps-uncap,0.9,6.842613220214844,9.048223495483398,2.2203922271728516
mps-uncap,1.0,7.03740119934082,9.582757949829102,2.2318363189697266
mps-uncap,0.5,6.940126419067383,9.083747863769531,2.2237300872802734
mps-uncap,0.6,6.916999816894531,9.015083312988281,2.230405807495117
mps-uncap,0.7,6.9103240966796875,9.018659591674805,2.218484878540039
mps-uncap,0.1,7.088661193847656,9.568929672241211,2.2280216217041016
mps-uncap,0.2,6.907224655151367,9.124755859375,2.227783203125
mps-uncap,0.3,6.935358047485352,9.119987487792969,2.232789993286133
mps-uncap,0.4,6.986141204833984,8.99815559387207,2.230405807495117
