mode,load,0_efficientnet_b6-16,1_inception_v3-8,2_resnet18-32
mps-uncap,0.8,197.99134969711312,103.95778417587283,54.5276403427124
mps-uncap,0.9,311.2485885620117,137.7428531646731,75.19935369491577
mps-uncap,1.0,1636.5689277648926,346.33606433868414,1501.2459754943848
mps-uncap,0.5,84.10465240478516,35.19327640533447,19.315218925476078
mps-uncap,0.6,106.89545154571566,36.66677951812711,26.484370231628418
mps-uncap,0.7,216.30007028579712,67.49419212341307,33.77864360809324
mps-uncap,0.1,34.76262092590332,17.95358657836914,9.219713211059567
mps-uncap,0.2,47.77498245239257,25.69791078567503,13.160424232482944
mps-uncap,0.3,50.62112808227539,29.18397903442373,13.325729370117188
mps-uncap,0.4,63.31474304199221,30.223536491394075,18.434717655181874
