mode,load,0_efficientnet_b6-16,1_inception_v3-8,2_resnet18-32
mps-uncap,0.8,305.3154945373535,144.68955993652344,98.77681732177734
mps-uncap,0.9,402.81081199645996,176.8174171447754,103.87468338012695
mps-uncap,1.0,1716.310739517212,392.53926277160645,1541.9998168945312
mps-uncap,0.5,147.14980125427246,53.72977256774902,38.478851318359375
mps-uncap,0.6,180.09567260742188,56.56242370605469,40.283203125
mps-uncap,0.7,276.13043785095215,91.78352355957031,49.38101768493652
mps-uncap,0.1,38.725852966308594,26.85236930847168,15.018224716186523
mps-uncap,0.2,54.1377067565918,32.7610969543457,27.074337005615234
mps-uncap,0.3,68.42422485351562,39.44897651672363,21.65079116821289
mps-uncap,0.4,93.81461143493652,39.57962989807129,39.49618339538574
