mode,load,0_efficientnet_b6-16,1_inception_v3-8,2_resnet18-32
mps-uncap,0.8,19.464969635009766,4.885673522949219,4.125356674194336
mps-uncap,0.9,19.471406936645508,4.82177734375,4.127025604248047
mps-uncap,1.0,20.25771141052246,4.871368408203125,4.131317138671875
mps-uncap,0.5,19.52958106994629,4.874706268310547,4.133939743041992
mps-uncap,0.6,19.52219009399414,4.924297332763672,4.120349884033203
mps-uncap,0.7,19.51003074645996,4.81104850769043,4.1294097900390625
mps-uncap,0.1,19.481420516967773,4.945516586303711,4.130363464355469
mps-uncap,0.2,19.443750381469727,5.016565322875977,4.127025604248047
mps-uncap,0.3,19.542217254638672,4.984855651855469,4.133939743041992
mps-uncap,0.4,19.450902938842773,4.987001419067383,4.126310348510742
