mode,load,0_efficientnet_b6-16,1_inception_v3-8,2_resnet18-32
mps-uncap,0.8,96.881103515625,46.98944091796875,25.382280349731445
mps-uncap,0.9,208.1799030303955,75.64542293548587,43.06347370147706
mps-uncap,1.0,1469.1380977630615,193.0305004119873,1293.0479049682617
mps-uncap,0.5,51.13730430603028,22.7736234664917,11.302590370178223
mps-uncap,0.6,60.71772575378418,23.46811294555665,13.557672500610352
mps-uncap,0.7,83.81402492523193,34.533882141113295,17.828941345214847
mps-uncap,0.1,26.300430297851562,12.850642204284668,5.546998977661137
mps-uncap,0.2,30.299282073974616,16.837477684020996,6.919431686401367
mps-uncap,0.3,32.4249267578125,17.842864990234382,8.170700073242188
mps-uncap,0.4,41.16420745849611,20.285367965698242,9.568166732788086
