mode,load,0_efficientnet_b6-16,1_inception_v3-8,2_resnet18-32
mps-uncap,0.8,0.011682510375976562,0.009775161743164062,0.008821487426757812
mps-uncap,0.9,0.013589859008789062,0.011205673217773438,0.0095367431640625
mps-uncap,1.0,0.014066696166992188,0.01239776611328125,0.010251998901367188
mps-uncap,0.5,0.011920928955078125,0.011682510375976562,0.010967254638671875
mps-uncap,0.6,0.0133514404296875,0.01049041748046875,0.009775161743164062
mps-uncap,0.7,0.013828277587890625,0.010251998901367188,0.009298324584960938
mps-uncap,0.1,0.013828277587890625,0.017642974853515625,0.013589859008789062
mps-uncap,0.2,0.0133514404296875,0.013113021850585938,0.010728836059570312
mps-uncap,0.3,0.014066696166992188,0.01239776611328125,0.010013580322265625
mps-uncap,0.4,0.013113021850585938,0.012636184692382812,0.01049041748046875
