mode,load,0_efficientnet_b6-16,1_inception_v3-8,2_resnet18-32
mps-uncap,0.8,31.833767890930176,13.537883758544922,6.055355072021484
mps-uncap,0.9,35.17603874206543,17.968416213989258,6.500244140625
mps-uncap,1.0,39.25800323486328,19.400835037231445,7.093667984008789
mps-uncap,0.5,25.204896926879883,11.741042137145996,4.458069801330566
mps-uncap,0.6,26.738882064819336,11.44254207611084,4.608392715454102
mps-uncap,0.7,28.53691577911377,11.774539947509766,5.647778511047363
mps-uncap,0.1,23.886442184448242,12.000799179077148,4.21905517578125
mps-uncap,0.2,22.220611572265625,12.648820877075195,4.216432571411133
mps-uncap,0.3,22.37248420715332,12.198209762573242,4.21452522277832
mps-uncap,0.4,23.068666458129883,12.094616889953613,4.2198896408081055
