mode,load,0_efficientnet_b6-16,1_inception_v3-8,2_resnet18-32
mps-uncap,0.8,38.70108127593994,22.03512191772461,8.495807647705078
mps-uncap,0.9,39.92733955383301,23.69215488433838,8.815622329711914
mps-uncap,1.0,40.33794403076172,22.577524185180664,9.534597396850586
mps-uncap,0.5,32.19876289367676,17.383933067321777,7.229804992675781
mps-uncap,0.6,34.035491943359375,17.174482345581055,7.696747779846191
mps-uncap,0.7,35.26151180267334,20.577955245971683,8.520078659057617
mps-uncap,0.1,25.579214096069336,12.73953914642334,4.590463638305665
mps-uncap,0.2,25.45146942138672,14.168977737426758,5.784869194030762
mps-uncap,0.3,26.729583740234375,14.507198333740234,6.193661689758302
mps-uncap,0.4,29.806947708129886,15.488743782043457,7.188153266906744
