mode,load,0_efficientnet_b6-16,1_inception_v3-8,2_resnet18-32
mps-uncap,0.8,10.3377103805542,0.19919872283935547,3.436565399169922
mps-uncap,0.9,34.16752815246582,9.596586227416992,7.719755172729492
mps-uncap,1.0,677.4311065673828,52.17146873474121,179.28743362426758
mps-uncap,0.5,0.056743621826171875,0.05030632019042969,0.046253204345703125
mps-uncap,0.6,0.0591278076171875,0.050187110900878906,0.04482269287109375
mps-uncap,0.7,4.791021347045898,0.05054473876953125,0.865936279296875
mps-uncap,0.1,0.05936622619628906,0.059485435485839844,0.05602836608886719
mps-uncap,0.2,0.06127357482910156,0.058650970458984375,0.049591064453125
mps-uncap,0.3,0.05841255187988281,0.05435943603515625,0.04649162292480469
mps-uncap,0.4,0.05745887756347656,0.05507469177246094,0.0457763671875
