mode,load,0_densenet161-4,1_mobilenet_v2-16,2_vgg11-2
mps-uncap,0.8,34.796857833862305,11.000394821166994,5.121755599975586
mps-uncap,0.9,81.62531852722168,22.951221466064453,10.741186141967777
mps-uncap,1.0,1733.4679603576662,81.78007602691656,44.45867538452151
mps-uncap,0.5,13.646507263183604,5.7253360748291025,1.6959667205810558
mps-uncap,0.6,15.317535400390632,6.367826461791995,2.3787736892700213
mps-uncap,0.7,18.76950263977051,7.14952945709229,3.4788846969604506
mps-uncap,0.1,0.06806850433349611,0.10156631469726562,0.06580352783203125
mps-uncap,0.2,10.85672378540039,2.5058746337890634,0.2969264984130864
mps-uncap,0.3,11.984157562255861,4.04810905456543,0.8980512619018578
mps-uncap,0.4,12.736225128173832,5.431890487670898,1.3651371002197281
