mode,load,0_densenet161-4,1_mobilenet_v2-16,2_vgg11-2
mps-uncap,0.8,109.3132495880127,36.09824180603027,23.590803146362305
mps-uncap,0.9,206.7115306854248,83.97841453552246,52.034616470336914
mps-uncap,1.0,1965.956211090088,241.8980598449707,125.2143383026123
mps-uncap,0.5,58.23659896850586,20.9047794342041,8.713245391845703
mps-uncap,0.6,50.42123794555664,28.927326202392578,13.180732727050781
mps-uncap,0.7,76.52878761291504,32.75609016418457,24.915218353271484
mps-uncap,0.1,27.047395706176758,6.95490837097168,3.5665035247802734
mps-uncap,0.2,42.62828826904297,10.315656661987305,4.250049591064453
mps-uncap,0.3,34.00254249572754,15.026330947875977,7.4005126953125
mps-uncap,0.4,35.80331802368164,22.667407989501953,7.802009582519531
