mode,load,0_densenet161-4,1_mobilenet_v2-16,2_vgg11-2
mps-uncap,0.8,79.19480800628678,24.01261806488037,13.34324836730957
mps-uncap,0.9,173.4595584869384,55.92636585235584,25.27148723602296
mps-uncap,1.0,1913.3843040466309,181.99792146682728,92.75359630584725
mps-uncap,0.5,35.98987340927124,12.727212905883775,4.186134338378908
mps-uncap,0.6,35.80190896987915,14.166007041931149,5.706450939178465
mps-uncap,0.7,47.979564666748054,15.88922262191762,8.641593456268296
mps-uncap,0.1,21.101961135864254,5.515241622924803,1.5341281890869158
mps-uncap,0.2,25.3431177139282,6.036443710327148,1.887416839599607
mps-uncap,0.3,24.570498466491784,8.38537216186524,2.666990756988524
mps-uncap,0.4,28.108739852905284,12.466526031494146,3.0903148651123034
