mode,load,0_densenet161-4,1_mobilenet_v2-16,2_vgg11-2
mps-uncap,0.8,2.9087066650390625,1.629471778869629,0.6244182586669922
mps-uncap,0.9,17.57955551147461,4.589557647705078,1.9719600677490234
mps-uncap,1.0,677.227258682251,18.04959774017334,8.193254470825195
mps-uncap,0.5,0.05316734313964844,0.04601478576660156,0.04124641418457031
mps-uncap,0.6,0.052809715270996094,0.04601478576660156,0.04124641418457031
mps-uncap,0.7,0.05340576171875,0.4978179931640625,0.05459785461425781
mps-uncap,0.1,0.05936622619628906,0.04935264587402344,0.04458427429199219
mps-uncap,0.2,0.058770179748535156,0.04696846008300781,0.04124641418457031
mps-uncap,0.3,0.05936622619628906,0.04506111145019531,0.04100799560546875
mps-uncap,0.4,0.0553131103515625,0.04673004150390625,0.042438507080078125
