mode,load,0_vgg16-2,1_vgg16-2,2_vgg16-2,3_vgg16-2
mig,0.1,6.32476806640625,6.363511085510254,6.364107131958008,12.974381446838379
mig,0.2,6.264925003051758,6.324052810668945,6.325721740722656,12.922286987304688
mig,0.3,6.244659423828125,6.298065185546875,6.28817081451416,12.870311737060547
mig,0.4,6.203889846801758,6.252765655517578,6.249189376831055,12.807607650756836
mig,0.5,6.157636642456055,6.197452545166016,6.208300590515137,12.78698444366455
mig,0.6,6.1397552490234375,6.179332733154297,6.180524826049805,12.772321701049805
mig,0.7,6.137609481811523,6.175756454467773,6.173372268676758,12.774229049682617
mig,0.8,6.153345108032227,6.1882734298706055,6.1855316162109375,12.792825698852539
mig,0.9,6.189107894897461,6.229639053344727,6.232500076293945,12.867212295532227
mig,1.0,6.246805191040039,6.291389465332031,6.290674209594727,12.974739074707031
