mode,load,0_vgg16-2,1_vgg16-2,2_vgg16-2,3_vgg16-2
mig,0.1,16.335248947143555,16.403913497924805,15.805721282958984,34.12461280822754
mig,0.2,21.50249481201172,18.96190643310547,18.819570541381836,61.826229095458984
mig,0.3,28.65147590637207,23.323774337768555,31.011343002319336,70.61648368835449
mig,0.4,37.775278091430664,37.33325004577637,46.332597732543945,64.46409225463867
mig,0.5,35.15982627868652,45.8219051361084,41.944265365600586,77.59499549865723
mig,0.6,55.892229080200195,53.4512996673584,45.40872573852539,103.75237464904785
mig,0.7,59.92460250854492,73.39096069335938,65.16098976135254,111.65237426757812
mig,0.8,72.97277450561523,103.64270210266113,76.59125328063965,148.9543914794922
mig,0.9,158.7212085723877,168.97177696228027,146.62623405456543,259.23752784729004
mig,1.0,317.45433807373047,459.6982002258301,579.1358947753906,1064.5618438720703
