mode,load,0_vgg16-2,1_vgg16-2,2_vgg16-2,3_vgg16-2
mig,0.1,6.12330436706543,6.157159805297852,6.167888641357422,12.813806533813477
mig,0.2,6.102323532104492,6.169557571411133,6.15382194519043,12.75324821472168
mig,0.3,6.1130523681640625,6.162881851196289,6.146907806396484,12.731313705444336
mig,0.4,6.095647811889648,6.138086318969727,6.145000457763672,12.742996215820312
mig,0.5,6.087541580200195,6.125211715698242,6.11567497253418,12.749671936035156
mig,0.6,6.0882568359375,6.1168670654296875,6.1130523681640625,12.743949890136719
mig,0.7,6.091117858886719,6.116628646850586,6.121397018432617,12.747049331665039
mig,0.8,6.098031997680664,6.120443344116211,6.11424446105957,12.740373611450195
mig,0.9,6.1016082763671875,6.143093109130859,6.134510040283203,12.743234634399414
mig,1.0,6.107330322265625,6.181001663208008,6.145000457763672,12.79139518737793
