mode,load,0_resnet34-32,1_densenet201-4,2_squeezenet1_1-8
mps-uncap,1.0,3037.4061470072,140.56589139403565,2306.8266331364666
mig,1.0,2195.8078556732535,192.9736315572618,2451.036497877987
