mode,load,0_resnet34-32,1_densenet201-4,2_squeezenet1_1-8
mps-uncap,1.0,10.900259017944336,29.95610237121582,5.236315727233887
mig,1.0,14.978694915771484,20.9139347076416,3.4303665161132812
