mode,load,0_resnet34-32,1_densenet201-4,2_squeezenet1_1-8
mps-uncap,1.0,10.5055570602417,28.61309051513672,2.8547048568725586
mig,1.0,14.508724212646484,20.655393600463867,3.203868865966797
