mode,load,0_resnet34-32,1_densenet201-4,2_squeezenet1_1-8
mps-uncap,1.0,11.59982681274414,30.821704864501953,5.829741954803467
mig,1.0,16.81983947753906,21.868343353271484,3.840541839599608
