mode,load,0_resnet34-32,1_densenet201-4,2_squeezenet1_1-8
mps-uncap,1.0,10.50567626953125,28.61332893371582,2.8548240661621094
mig,1.0,14.508962631225586,20.65563201904297,3.2041072845458984
