mode,load,0_resnet34-32,1_densenet201-4,2_squeezenet1_1-8
mps-uncap,1.0,21.697521209716797,41.69130325317383,15.466928482055664
mig,1.0,20.952939987182617,27.547121047973633,10.240793228149414
