mode,load,0_resnet34-32,1_densenet201-4,2_squeezenet1_1-8
mps-uncap,1.0,11.599743366241455,30.82146644592285,5.829503536224365
mig,1.0,16.819601058959957,21.86819553375244,3.8403034210205065
