mode,load,0_resnet50-2,1_squeezenet1_0-8,2_vgg13-16
mps-uncap,0.8,2.6574134826660156,1.7905235290527344,7.765531539916992
mps-uncap,0.9,2.6497840881347656,1.7824172973632812,7.817983627319336
mps-uncap,1.0,2.699613571166992,1.9311904907226562,7.89189338684082
mps-uncap,0.5,2.6619434356689453,1.7707347869873047,7.75909423828125
mps-uncap,0.6,2.669095993041992,1.7757415771484375,7.746219635009766
mps-uncap,0.7,2.6884078979492188,1.7867088317871094,7.766962051391602
mps-uncap,0.1,2.7039051055908203,1.7626285552978516,7.757902145385742
mps-uncap,0.2,2.7282238006591797,1.7647743225097656,7.743120193481445
mps-uncap,0.3,2.6388168334960938,1.7745494842529297,7.747888565063477
mps-uncap,0.4,2.6917457580566406,1.7790794372558594,7.729530334472656
