mode,load,0_resnet50-2,1_squeezenet1_0-8,2_vgg13-16
mps-uncap,0.8,18.027591705322266,9.535932540893556,9.643077850341797
mps-uncap,0.9,17.958879470825195,9.856700897216797,9.850525856018066
mps-uncap,1.0,19.63832378387451,9.998321533203125,10.02039909362793
mps-uncap,0.5,14.273500442504883,8.39698314666748,9.033489227294922
mps-uncap,0.6,15.312480926513672,8.686542510986328,9.14158821105957
mps-uncap,0.7,16.550779342651367,9.245991706848145,9.476232528686523
mps-uncap,0.1,7.6302528381347665,4.3322563171386825,8.240556716918945
mps-uncap,0.2,9.86194610595704,5.73549270629883,8.536386489868164
mps-uncap,0.3,10.991573333740234,7.6445817947387695,8.674216270446777
mps-uncap,0.4,11.964344978332521,7.7079057693481445,8.74297618865967
