mode,load,0_resnet50-2,1_squeezenet1_0-8,2_vgg13-16
mps-uncap,0.8,204.16760444641113,89.72311019897461,103.60264778137207
mps-uncap,0.9,159.54208374023438,156.99529647827148,209.61499214172363
mps-uncap,1.0,4552.364826202393,541.8257713317871,1594.578742980957
mps-uncap,0.5,46.22459411621094,26.780366897583008,52.81233787536621
mps-uncap,0.6,53.94768714904785,48.323631286621094,90.99531173706055
mps-uncap,0.7,69.7319507598877,76.63583755493164,68.39752197265625
mps-uncap,0.1,17.37356185913086,9.141921997070312,21.780014038085938
mps-uncap,0.2,23.23436737060547,14.224529266357422,22.519826889038086
mps-uncap,0.3,22.534608840942383,16.55268669128418,30.966520309448242
mps-uncap,0.4,29.18100357055664,26.613950729370117,36.03339195251465
