mode,load,0_resnet50-2,1_squeezenet1_0-8,2_vgg13-16
mps-uncap,0.8,49.303388595581055,26.27291679382326,47.592949867248535
mps-uncap,0.9,69.4676399230958,45.92697620391846,75.7195711135864
mps-uncap,1.0,4085.217475891118,314.61215019226074,1417.1120166778567
mps-uncap,0.5,16.506242752075202,8.92174243927002,18.773508071899418
mps-uncap,0.6,19.560956954956048,11.259794235229492,23.449373245239265
mps-uncap,0.7,26.882171630859375,16.168832778930664,31.412458419799805
mps-uncap,0.1,8.390831947326667,4.792022705078125,8.800935745239258
mps-uncap,0.2,11.173200607299805,6.319093704223634,11.061239242553713
mps-uncap,0.3,11.932325363159181,8.019089698791504,13.947463035583501
mps-uncap,0.4,14.387869834899902,8.227729797363281,15.410947799682619
