mode,load,0_resnet50-2,1_squeezenet1_0-8,2_vgg13-16
mps-uncap,0.8,2.681255340576172,1.8038749694824219,7.789134979248047
mps-uncap,0.9,2.6781558990478516,1.7957687377929688,7.843494415283203
mps-uncap,1.0,2.9761791229248047,1.9602775573730469,8.13746452331543
mps-uncap,0.5,2.699136734008789,1.7888545989990234,7.785797119140625
mps-uncap,0.6,2.6979446411132812,1.7893314361572266,7.763862609863281
mps-uncap,0.7,2.7403831481933594,1.7995834350585938,7.795095443725586
mps-uncap,0.1,2.752542495727539,1.7745494842529297,7.784128189086914
mps-uncap,0.2,2.7611255645751953,1.7781257629394531,7.775783538818359
mps-uncap,0.3,2.6962757110595703,1.7924308776855469,7.760524749755859
mps-uncap,0.4,2.748727798461914,1.791238784790039,7.762908935546875
