mode,load,0_densenet161-32,1_efficientnet_b5-8,2_vgg11-32
mps-uncap,0.8,188.4485203177035,71.37705884011558,1854.4360297581452
mps-uncap,0.9,231.90378220274084,83.24451981344703,2062.7455369947115
mps-uncap,1.0,257.7889217599443,89.4649014217047,2339.48844110468
mps-uncap,0.5,113.38141881630838,48.23488015759046,1113.7510061160729
mps-uncap,0.6,138.67817109496573,50.43122099529799,1379.8768767138124
mps-uncap,0.7,181.67140737086285,65.55515129978397,1696.632133709466
mps-uncap,0.1,28.51776386015044,7.62046541175851,224.07492527625078
mps-uncap,0.2,54.2345108509077,17.856781019838607,460.5116491680791
mps-uncap,0.3,82.91070304792137,29.371752097096678,708.9727633917647
mps-uncap,0.4,98.18120118672495,34.96005245801457,928.1064265209504
