mode,load,0_densenet161-32,1_efficientnet_b5-8,2_vgg11-32
mps-uncap,0.8,95.97039222717285,42.57965087890625,20.173072814941406
mps-uncap,0.9,165.01688957214355,91.06707572937012,35.50887107849121
mps-uncap,1.0,2927.1576404571533,1674.7405529022217,1095.9360599517822
mps-uncap,0.5,47.39785194396973,21.88849449157715,10.739445686340332
mps-uncap,0.6,56.5180778503418,21.91746234893799,11.835336685180664
mps-uncap,0.7,81.16495609283447,38.12682628631592,15.996694564819336
mps-uncap,0.1,30.32231330871582,24.10435676574707,9.999990463256836
mps-uncap,0.2,34.780025482177734,21.853208541870117,10.023117065429688
mps-uncap,0.3,38.51127624511719,22.391796112060547,10.060548782348633
mps-uncap,0.4,44.51608657836914,22.37558364868164,10.126709938049316
