mode,load,0_densenet161-32,1_efficientnet_b5-8,2_vgg11-32
mps-uncap,0.8,30.397653579711914,9.329080581665039,9.890317916870117
mps-uncap,0.9,30.352354049682617,9.410619735717773,9.935617446899414
mps-uncap,1.0,37.542104721069336,23.714542388916016,10.097742080688477
mps-uncap,0.5,30.157089233398438,9.317636489868164,9.861230850219727
mps-uncap,0.6,30.228376388549805,9.290218353271484,9.857654571533203
mps-uncap,0.7,30.404329299926758,9.212255477905273,9.885311126708984
mps-uncap,0.1,30.17878532409668,13.772249221801758,9.871721267700195
mps-uncap,0.2,30.257225036621094,9.305238723754883,9.865999221801758
mps-uncap,0.3,30.199289321899414,9.519338607788086,9.894847869873047
mps-uncap,0.4,30.209064483642578,9.797334671020508,9.855985641479492
