mode,load,0_densenet161-32,1_efficientnet_b5-8,2_vgg11-32
mps-uncap,0.8,121.44508361816408,77.29372978210448,14.007806777954105
mps-uncap,0.9,127.4890422821045,92.48051643371582,14.618158340454102
mps-uncap,1.0,131.72457218170166,95.0901985168457,15.842676162719727
mps-uncap,0.5,74.65481758117676,35.658264160156264,12.475800514221191
mps-uncap,0.6,83.15677642822266,44.30112838745118,12.874484062194824
mps-uncap,0.7,109.83834266662599,72.45316505432129,13.747882843017578
mps-uncap,0.1,38.88649940490723,24.736404418945312,9.977149963378906
mps-uncap,0.2,44.05200481414795,26.573038101196293,10.752296447753908
mps-uncap,0.3,53.14483642578127,29.15191650390625,11.39044761657715
mps-uncap,0.4,62.03804016113284,34.42611694335937,11.83595657348633
